Customer_ID,Transaction_ID,Transaction_Date,Category_Code,Transaction_Type,Transaction_Amount,Payment_Code,Number_of_Transactions
63098,7797706,2025-12-10,2,Sale,3770.93,4,20
63098,5287012,2026-06-24,2,Sale,9999.99,5,20
63098,3854043,2025-09-30,1,Sale,1029.67,4,20
63098,6970674,2025-10-02,3,Sale,1545.88,1,20
63098,3957801,2026-04-16,6,Sale,1051.35,1,20
43721,3050936,2025-08-24,10,Sale,762.56,5,12
43721,6448673,2025-11-11,3,Sale,1473.59,5,12
43721,4339827,2024-11-05,7,Sale,9999.99,3,12
43721,5540367,2026-03-21,6,Sale,2365.54,5,12
43721,3207381,2024-12-06,10,Sale,1286.63,3,12
43721,9612593,2026-04-12,2,Sale,2770.79,1,12
43721,3918672,2025-07-29,4,Sale,1431.24,5,12
43721,4863180,2026-05-09,3,Sale,2734.1,5,12
43721,8951601,2024-11-07,2,Sale,4012.76,3,12
43721,4169743,2024-10-17,2,Sale,1781.14,1,12
43721,6583022,2025-03-25,10,Sale,445.85,4,12
43721,5341074,2025-08-24,5,Sale,9999.99,5,12
61895,2862711,2025-12-07,3,Sale,2064.18,1,11
61895,6021156,2025-08-30,2,Sale,2462.41,1,11
61895,3755467,2024-08-01,6,Sale,1873.51,3,11
61895,5074554,2026-04-20,1,Sale,1516.66,5,11
61895,8149974,2026-02-13,6,Sale,3159.41,3,11
61895,1031307,2026-06-11,2,Sale,3035.09,1,11
61895,1513830,2026-02-06,5,Sale,4415.3,4,11
61895,1304265,2024-08-28,5,Sale,5445.35,4,11
61895,5816256,2025-03-15,2,Sale,2845.34,2,11
61895,5665306,2026-03-03,10,Sale,483.36,1,11
61895,9815958,2026-02-26,2,Sale,4713.89,2,11
48529,8917836,2025-06-11,2,Sale,3730.91,2,12
48529,8154187,2026-02-17,9,Return,6237.88,4,
48529,3452025,2025-03-24,8,Sale,2058.85,1,12
48529,4845102,2026-01-07,10,Sale,1395.83,2,12
48529,3007386,2026-03-30,7,Sale,9885.2,4,12
48529,7267278,2025-05-28,1,Sale,1662.03,5,12
48529,3167796,2025-01-06,7,Sale,4962.69,2,12
48529,9513184,2025-07-03,9,Sale,6850.81,1,12
48529,6578227,2025-05-08,5,Sale,5272.61,4,12
48529,1242032,2026-07-09,5,Sale,2428.8,2,12
48529,3827266,2025-03-08,5,Sale,3422.3,4,12
48529,2730442,2026-04-16,5,Sale,2055.02,2,12
48529,6352583,2026-05-18,5,Sale,7780.56,1,12
91699,8534792,2025-12-31,1,Sale,1325.91,4,22
91699,7402646,2025-09-19,1,Sale,582.6,2,22
91699,6081516,2024-08-19,3,Sale,717.5,1,22
91699,8422543,2025-07-03,5,Sale,3878.43,4,22
91699,2105366,2025-08-04,2,Sale,5728.39,3,22
91699,6370152,2024-12-02,3,Sale,1951.54,1,22
91699,9723986,2024-12-05,9,Sale,4551.98,4,22
91699,4718767,2026-06-10,5,Sale,5073.62,5,22
91699,9463907,2025-06-28,1,Sale,804.81,3,22
91699,4591561,2025-09-01,5,Sale,6087.66,5,22
91699,6799231,2025-08-07,9,Sale,3815.24,2,22
91699,2295203,2026-05-25,4,Sale,984.69,1,22
91699,9145827,2026-03-17,3,Sale,2538.82,5,22
91699,3532583,2026-01-13,9,Sale,3720.58,2,22
91699,5496275,2024-11-01,3,Sale,2189.44,5,22
91699,9655295,2025-11-02,6,Sale,2454.74,3,22
91699,3748848,2025-12-18,9,Sale,8469.3,1,22
91699,8692540,2025-04-29,1,Sale,763.57,3,22
91699,2076652,2025-04-01,2,Sale,2769.66,3,22
91699,7372912,2025-04-25,2,Sale,3684.75,4,22
91699,3396579,2025-09-08,2,Sale,2061.84,1,22
91699,1187667,2026-07-23,1,Sale,1146.93,5,22
80350,6108752,2025-10-25,10,Sale,1218.67,4,12
80350,7608242,2025-03-13,4,Sale,905.9,3,12
80350,4813632,2025-07-23,7,Sale,8439.82,4,12
80350,8168176,2026-03-06,6,Sale,2713.04,3,12
80350,4704096,2025-08-12,3,Sale,1168.47,3,12
80350,8006411,2026-02-10,2,Sale,4424.7,5,12
80350,5055566,2026-01-06,1,Sale,931.76,5,12
80350,6777029,2025-07-01,9,Sale,9999.99,5,12
80350,4800960,2024-08-12,2,Sale,4110.2,5,12
80350,1341989,2026-03-14,1,Sale,497.38,2,12
80350,6340521,2024-08-02,1,Sale,1481.43,5,12
80350,3381071,2025-12-11,10,Return,650.22,2,
80350,6572453,2025-05-08,2,Sale,9244.37,2,12
37550,2362316,2024-12-08,3,Return,1477.94,5,
37550,3066943,2026-05-22,8,Sale,4244.62,1,9
37550,6259026,2025-05-01,1,Sale,1507.91,3,9
37550,2362374,2025-09-13,10,Sale,1277.29,4,9
37550,3803682,2025-06-18,9,Sale,4954.17,4,9
37550,1362127,2024-09-17,2,Sale,3451.48,1,9
37550,8893126,2024-08-01,1,Sale,614.58,2,9
37550,9893024,2025-06-11,8,Sale,3014.4,3,9
37550,1833226,2026-05-22,1,Sale,734.96,4,9
37550,9220972,2025-11-01,3,Sale,1059.17,4,9
79257,5608219,2025-01-13,3,Sale,4677.92,4,8
79257,9978264,2024-08-13,4,Sale,1358.93,4,8
79257,4416526,2026-05-22,9,Sale,2384.68,1,8
79257,5923919,2024-08-07,7,Sale,5284.76,4,8
79257,2342202,2024-11-07,2,Sale,4630.62,4,8
79257,7480143,2025-03-05,6,Sale,1002.08,4,8
79257,4867893,2025-01-31,10,Sale,1107.2,5,8
79257,1407403,2026-07-17,4,Sale,516.6,3,8
89014,8086351,2025-01-13,3,Sale,1014.98,4,5
89014,1872581,2024-08-23,2,Sale,2834.56,1,5
89014,8924363,2025-08-30,7,Sale,7201.19,5,5
89014,9121953,2026-01-30,4,Sale,1734.91,3,5
89014,8219883,2025-02-11,2,Sale,3266.1,3,5
29912,3853420,2024-11-12,2,Sale,9999.99,2,11
29912,8446115,2026-02-27,3,Sale,795.33,2,11
29912,6977287,2025-02-05,1,Sale,470.13,4,11
29912,4367461,2026-04-10,1,Sale,550.32,3,11
29912,4889397,2026-03-05,5,Sale,9999.99,5,11
29912,2133324,2026-05-13,4,Sale,1009.42,4,11
29912,6082094,2026-02-25,1,Sale,693.38,4,11
29912,8466154,2024-08-25,1,Sale,951.19,5,11
29912,4908614,2024-08-18,9,Sale,3488.91,1,11
29912,1156320,2025-07-23,4,Sale,1760,5,11
29912,6409170,2025-08-20,8,Return,2195.65,4,
29912,7548298,2025-12-27,1,Sale,319.81,4,11
82933,7855728,2025-07-20,1,Sale,356.8,5,4
82933,7383803,2026-02-08,4,Return,638.68,1,
82933,1031448,2024-10-19,5,Sale,6688.11,1,4
82933,6816181,2025-07-13,8,Sale,1482.27,2,4
82933,8002068,2026-03-17,1,Return,739.33,2,
82933,8820818,2024-08-26,3,Sale,1093.32,5,4
49179,9369942,2025-07-07,2,Sale,2451.98,3,12
49179,2848384,2024-10-27,2,Sale,1937.41,1,12
49179,8183186,2026-02-15,3,Sale,1385.97,4,12
49179,4606648,2025-12-20,2,Sale,3389.87,5,12
49179,7710504,2025-02-24,10,Sale,1050.17,5,12
49179,1531222,2026-05-29,8,Sale,2890.75,5,12
49179,2910354,2025-06-04,10,Sale,467.84,2,12
49179,4778873,2026-04-25,10,Sale,1637.65,5,12
49179,2749956,2024-12-07,10,Return,596.44,1,
49179,8015586,2025-08-31,4,Sale,975.69,2,12
49179,1490991,2025-05-09,2,Sale,2890.29,1,12
49179,1241636,2026-01-08,8,Sale,3255.18,2,12
49179,9031385,2026-01-11,10,Sale,438.25,1,12
87729,4198107,2026-02-12,9,Sale,3159.52,4,12
87729,3167794,2026-03-28,2,Return,6095.74,1,
87729,1596246,2024-08-14,2,Return,1898.48,4,
87729,1972449,2024-08-21,2,Sale,6790.02,4,12
87729,7245065,2024-08-17,1,Sale,468.41,1,12
87729,1608503,2025-06-02,1,Sale,1427.19,2,12
87729,7734959,2025-04-03,10,Sale,1108.69,5,12
87729,8948336,2025-03-27,3,Sale,569.19,1,12
87729,9840981,2026-02-11,3,Sale,2548.09,5,12
87729,5965679,2025-12-02,5,Sale,6486.75,3,12
87729,6098402,2026-05-09,2,Sale,1850.95,1,12
87729,5821434,2026-04-07,7,Sale,7385.5,5,12
87729,4365561,2024-10-15,6,Sale,1598.2,5,12
87729,9418489,2026-04-13,9,Sale,2847.37,2,12
87729,6822544,2026-05-20,10,Return,3114.66,5,
10433,8234991,2024-08-27,3,Sale,1423.7,1,8
10433,9023746,2026-04-05,3,Return,1935.04,3,
10433,5052526,2024-10-15,6,Sale,1318.37,4,8
10433,1099088,2026-03-24,5,Return,7588.88,5,
10433,2164376,2026-02-08,2,Sale,1898.87,5,8
10433,8672279,2026-02-15,1,Sale,738.06,3,8
10433,5149183,2024-10-10,6,Sale,853.65,1,8
10433,9300518,2025-08-20,2,Return,4010.42,4,
10433,3402528,2025-09-30,7,Sale,9999.99,5,8
10433,8333182,2026-04-21,8,Sale,2412.77,5,8
10433,7086980,2025-09-22,10,Sale,838.48,3,8
31738,6514867,2026-01-08,1,Return,1296.15,5,
31738,2259573,2025-04-09,1,Sale,398.55,1,11
31738,5619415,2024-09-24,5,Sale,2405.13,1,11
31738,7842017,2024-08-22,2,Sale,7473.89,5,11
31738,2438751,2026-03-13,8,Sale,7798.56,5,11
31738,6500841,2025-11-16,2,Sale,5829.86,1,11
31738,2858006,2025-04-23,3,Sale,1242.34,4,11
31738,2299669,2025-09-03,3,Sale,882.82,1,11
31738,1242078,2025-09-24,2,Sale,5056.68,1,11
31738,2711322,2025-08-04,9,Sale,6243,4,11
31738,4801877,2024-12-11,7,Sale,7236.07,4,11
31738,1360981,2025-02-07,1,Sale,1760.19,5,11
31738,1935694,2026-04-14,3,Return,2185.48,1,
75844,9664109,2026-05-25,9,Sale,2361.35,4,6
75844,6935164,2025-05-29,4,Sale,564.23,1,6
75844,3034766,2025-09-10,5,Sale,9999.99,5,6
75844,3763146,2024-09-08,4,Sale,1409.1,4,6
75844,5965150,2025-10-02,2,Sale,4424.82,2,6
75844,5515390,2025-04-14,1,Sale,1213.81,5,6
43815,2446660,2025-01-28,2,Return,4081.23,5,
43815,1616241,2026-01-04,1,Sale,494.97,3,19
43815,1231519,2025-12-22,4,Sale,1449.7,5,19
43815,3696978,2025-11-19,8,Sale,3733.79,5,19
43815,6255248,2024-11-17,1,Sale,927.32,1,19
43815,4208626,2024-10-10,1,Return,979.35,3,
43815,6475780,2026-02-24,3,Sale,1600.8,3,19
43815,9335031,2024-12-01,8,Sale,2479.26,5,19
43815,8751684,2026-07-18,4,Return,857.44,1,
43815,1024148,2025-04-27,7,Sale,8697.74,3,19
43815,7082162,2025-06-29,2,Sale,4555.4,4,19
43815,4344225,2026-07-18,7,Sale,9999.99,5,19
43815,6704401,2024-09-28,4,Return,832.06,4,
43815,3181710,2025-12-24,7,Return,9999.99,3,
43815,7269294,2024-12-12,4,Sale,1129.37,2,19
43815,9165042,2025-12-28,9,Sale,9999.99,3,19
43815,3632813,2024-09-17,6,Sale,480.44,1,19
43815,5257937,2025-07-18,5,Sale,7273.57,5,19
43815,9860017,2026-07-08,2,Sale,7741.18,1,19
43815,6145393,2025-12-03,5,Sale,8606.71,4,19
43815,7522278,2024-10-25,5,Sale,9999.99,3,19
43815,8952124,2025-04-06,7,Return,2487.45,2,
43815,1882384,2024-12-27,1,Sale,1466.57,5,19
43815,5637218,2025-09-05,10,Sale,1076.68,2,19
43815,7954255,2025-12-23,1,Sale,1147.63,2,19
91909,4386303,2026-01-31,1,Sale,1188.45,4,2
91909,6083549,2024-10-24,6,Sale,2431.83,5,2
32519,5492787,2024-11-10,2,Sale,3500.9,4,3
32519,5425725,2025-03-16,2,Return,1750.03,4,
32519,9568155,2024-09-05,3,Sale,1143.88,4,3
32519,6715347,2025-04-11,2,Sale,6277.31,5,3
89200,2777623,2024-12-18,4,Sale,1802.69,3,12
89200,1324868,2024-12-26,1,Sale,569.55,1,12
89200,9039287,2025-07-26,3,Sale,3610.87,3,12
89200,7875452,2024-11-05,4,Sale,612.67,1,12
89200,7215879,2024-12-01,3,Sale,1423.03,3,12
89200,5771335,2024-08-18,1,Sale,1384.69,4,12
89200,9324231,2024-12-21,2,Sale,3127.98,1,12
89200,1420155,2024-08-05,4,Sale,787.38,4,12
89200,1545186,2025-04-27,2,Sale,5844.32,3,12
89200,5120164,2025-12-20,2,Sale,1351.64,1,12
89200,8827514,2025-12-25,2,Sale,3577.47,2,12
89200,3964168,2026-02-22,3,Sale,3953.47,3,12
56065,1765869,2025-04-28,3,Sale,1602.9,4,7
56065,6842174,2025-07-04,1,Return,982.87,4,
56065,2118598,2026-02-20,6,Sale,1058.61,4,7
56065,4235324,2024-09-22,6,Sale,1707.09,2,7
56065,6860130,2025-12-24,7,Sale,5008.72,1,7
56065,2232317,2024-09-11,2,Sale,8798.2,3,7
56065,9890999,2026-07-14,6,Sale,1746.11,3,7
56065,4001538,2026-02-14,1,Sale,762.76,4,7
13026,1816133,2026-05-31,4,Sale,604.81,1,4
13026,6938578,2025-10-14,5,Return,7584.98,4,
13026,4944630,2026-06-22,8,Sale,1599.34,2,4
13026,2485270,2025-05-18,2,Sale,3053.81,2,4
13026,9591866,2025-12-24,9,Sale,2671.32,5,4
13026,8833319,2025-05-09,5,Return,9365.84,1,
46544,3052741,2025-01-13,5,Sale,3378.44,4,14
46544,4527083,2026-01-06,7,Sale,7238.66,5,14
46544,7353180,2026-07-13,3,Sale,1143.94,2,14
46544,4840076,2025-01-26,9,Sale,8688.76,5,14
46544,4641583,2026-02-20,2,Sale,4904.34,1,14
46544,5629842,2025-09-19,5,Sale,5565.85,3,14
46544,6612150,2026-05-21,5,Sale,3430.17,5,14
46544,3032813,2025-10-30,7,Sale,7853.64,2,14
46544,8099500,2024-08-02,3,Sale,2363.36,3,14
46544,8868507,2024-12-24,7,Return,7875.03,3,
46544,3116178,2026-03-08,8,Sale,3026.21,3,14
46544,7919202,2025-06-02,6,Sale,1556.96,3,14
46544,2419341,2025-02-03,3,Sale,1399.29,1,14
46544,1019036,2024-10-13,9,Sale,5285.32,4,14
46544,2998012,2025-04-04,8,Sale,2445.47,3,14
33701,4102331,2024-11-23,6,Sale,800.64,4,7
33701,3597111,2025-05-14,10,Return,552.58,2,
33701,2113414,2025-10-15,2,Sale,5852.85,4,7
33701,2318150,2026-07-17,5,Sale,9999.99,5,7
33701,3090825,2025-10-17,3,Sale,775.27,3,7
33701,1060678,2026-07-27,2,Return,7234.01,5,
33701,5117711,2025-01-29,3,Sale,1240.86,3,7
33701,6455547,2024-12-05,1,Sale,500.92,5,7
33701,8873221,2026-06-14,2,Sale,4952.19,5,7
67382,7301219,2026-07-19,2,Sale,2856.08,2,8
67382,7850760,2026-03-07,2,Sale,3061.23,1,8
67382,2553179,2024-09-01,10,Sale,767.93,5,8
67382,6057506,2026-05-22,7,Sale,4549.92,2,8
67382,4839079,2025-07-07,2,Sale,7666.72,4,8
67382,4862829,2025-05-23,10,Sale,1119.16,5,8
67382,5385022,2026-02-01,5,Sale,4064.44,4,8
67382,1722538,2026-01-09,2,Sale,7566.91,5,8
29373,2904362,2025-06-27,7,Sale,7883.05,3,12
29373,7689363,2025-02-10,9,Sale,3686.45,4,12
29373,9577459,2026-06-15,7,Sale,4857.51,2,12
29373,8521864,2025-08-06,4,Sale,723.76,3,12
29373,1263716,2026-03-29,3,Sale,690.41,2,12
29373,6967807,2025-12-24,1,Sale,806.6,5,12
29373,3770177,2026-03-05,7,Sale,8380.91,3,12
29373,4210303,2025-01-20,10,Sale,415.01,3,12
29373,2742449,2026-04-15,3,Sale,1507.94,1,12
29373,4071185,2025-06-27,6,Sale,883.29,4,12
29373,9798272,2025-04-30,5,Sale,5712.06,3,12
29373,4442062,2026-02-05,3,Sale,1746.88,5,12
77854,5545698,2025-06-15,3,Sale,1486.77,1,13
77854,1687973,2026-06-02,7,Sale,8763.47,4,13
77854,8771379,2024-08-16,4,Sale,649.23,2,13
77854,5534530,2026-03-02,4,Sale,656.62,4,13
77854,6663561,2025-05-31,6,Sale,1186.81,1,13
77854,1940836,2026-05-01,10,Sale,924.79,5,13
77854,2835695,2025-07-24,6,Sale,1116.37,4,13
77854,4857810,2025-04-14,3,Sale,2569.88,4,13
77854,1026772,2025-08-29,3,Sale,3163.55,5,13
77854,9664388,2024-12-19,2,Sale,9661.2,5,13
77854,1777244,2024-08-07,7,Sale,9999.99,5,13
77854,4078364,2025-07-17,3,Sale,456.4,4,13
77854,3660770,2025-05-20,1,Sale,742.55,1,13
58804,8924889,2025-06-10,2,Sale,3673.22,4,3
58804,4236492,2025-03-12,2,Sale,5589.64,3,3
58804,1287032,2026-06-04,1,Return,1429.7,5,
58804,9311353,2025-01-16,4,Return,1039.58,3,
58804,4588390,2026-03-15,2,Sale,1376.75,1,3
31862,6487355,2025-12-01,3,Sale,1141.54,2,10
31862,3776465,2026-06-11,4,Sale,1599.12,4,10
31862,8870272,2025-04-15,2,Sale,3876.21,2,10
31862,8884640,2025-01-04,2,Sale,4387.21,2,10
31862,3160697,2025-10-16,6,Sale,1125.45,5,10
31862,8702867,2024-08-30,8,Return,2334.8,4,
31862,6242393,2024-10-13,3,Sale,2360.35,4,10
31862,9253667,2026-06-12,3,Sale,2948.4,2,10
31862,3344139,2025-03-29,2,Sale,7345.91,5,10
31862,5144410,2025-12-26,6,Sale,1192.71,4,10
31862,4431914,2024-12-06,2,Sale,2076.91,1,10
97945,7392623,2026-02-15,3,Return,5815.24,5,
97945,1085587,2025-08-13,10,Sale,998.73,5,10
97945,7518803,2026-06-08,4,Sale,2168.2,5,10
97945,4790773,2025-06-10,10,Sale,2075.47,3,10
97945,7835354,2026-05-27,6,Sale,845.16,4,10
97945,4899543,2024-09-04,1,Sale,756.33,4,10
97945,7111053,2025-05-14,4,Sale,1379.79,4,10
97945,8818197,2025-08-13,10,Sale,2301.49,1,10
97945,1047470,2026-07-18,2,Sale,5071.98,1,10
97945,8654896,2025-06-30,3,Sale,2703.73,2,10
97945,1450692,2025-05-26,3,Sale,1857.6,2,10
38349,3932891,2025-08-04,9,Sale,9999.99,5,3
38349,3589207,2026-03-19,10,Sale,1838.32,5,3
38349,3103599,2025-03-14,5,Sale,3875.95,2,3
50493,1068300,2026-05-18,2,Sale,1293.35,1,18
50493,4013317,2024-12-02,3,Sale,2922.43,4,18
50493,6583326,2025-11-23,2,Sale,724.06,1,18
50493,7933462,2026-05-13,8,Sale,2770.79,2,18
50493,9892627,2024-11-04,3,Sale,1220.96,4,18
50493,8442401,2025-04-23,7,Sale,9057.06,5,18
50493,3454008,2024-11-12,1,Sale,1639.67,5,18
50493,9354536,2024-09-22,5,Sale,3165.08,3,18
50493,8603181,2025-04-22,5,Sale,5654.28,3,18
50493,3784103,2025-12-16,6,Sale,966.69,1,18
50493,7332252,2025-08-25,5,Sale,5007.13,1,18
50493,3643324,2025-09-02,10,Return,616.74,4,
50493,2443220,2026-03-13,5,Sale,6083.43,5,18
50493,5404387,2025-11-24,3,Sale,1951.77,4,18
50493,6069895,2025-10-30,8,Sale,1161.03,1,18
50493,8138050,2025-01-13,3,Sale,1294.2,2,18
50493,5725284,2024-12-19,2,Sale,3709.42,3,18
50493,3472554,2026-05-31,4,Return,1460.33,3,
50493,5284319,2025-09-10,4,Sale,882.42,2,18
50493,6847296,2024-12-21,4,Sale,1848.6,3,18
73803,2168755,2025-03-29,9,Sale,4572.81,4,14
73803,9603025,2025-05-05,10,Sale,566.83,1,14
73803,2472835,2026-03-07,2,Sale,3913.47,5,14
73803,2570852,2025-03-14,5,Return,8652.46,5,
73803,9189600,2024-11-27,4,Sale,576.24,4,14
73803,2206852,2025-05-27,5,Sale,9679.64,5,14
73803,4273640,2025-10-12,10,Sale,919.66,4,14
73803,4468903,2025-03-20,1,Sale,848.33,4,14
73803,4623228,2025-03-09,3,Sale,1914.38,4,14
73803,6653344,2026-05-27,3,Sale,1189.54,4,14
73803,9549747,2025-02-05,3,Sale,575.13,2,14
73803,9640088,2025-02-22,1,Sale,1258.61,5,14
73803,6015238,2025-12-03,1,Sale,530.11,4,14
73803,3127588,2025-10-10,2,Sale,2801.16,5,14
73803,4949106,2025-12-21,3,Sale,1483.73,5,14
41198,4811382,2025-01-12,9,Sale,8941.89,3,8
41198,8587933,2025-12-07,1,Sale,829.72,1,8
41198,4693435,2025-04-29,6,Return,1402.4,2,
41198,9151354,2024-11-21,3,Sale,2650.03,4,8
41198,6554378,2024-11-23,6,Sale,1694.89,2,8
41198,4213218,2025-02-15,2,Sale,2578.44,1,8
41198,1044872,2025-09-20,6,Sale,4959.67,3,8
41198,6137815,2026-07-18,7,Sale,9999.99,3,8
41198,4036829,2025-04-16,7,Sale,4726.12,3,8
84580,2760141,2025-07-20,1,Sale,1516.04,5,8
84580,7156194,2026-05-14,1,Sale,1769.95,5,8
84580,6255514,2025-06-04,6,Sale,1013.55,4,8
84580,6475745,2025-11-26,1,Sale,1164.16,2,8
84580,9232367,2026-07-06,4,Sale,735.67,5,8
84580,9441626,2025-09-06,3,Sale,3510.88,2,8
84580,1192094,2025-02-05,3,Sale,2280.72,1,8
84580,4564396,2026-05-27,2,Sale,4511.41,1,8
93150,1402092,2025-09-13,8,Sale,2188.63,2,3
93150,7874283,2025-06-16,6,Sale,695.94,1,3
93150,7610350,2026-07-15,9,Sale,7204.84,5,3
48265,9546583,2025-08-11,6,Sale,1993.05,5,3
48265,2445399,2024-11-21,3,Sale,1942.06,3,3
48265,9166738,2026-07-14,1,Sale,1764.49,5,3
83026,9712981,2026-06-29,3,Sale,1394.02,1,12
83026,4583264,2025-04-22,6,Sale,862.96,1,12
83026,5370734,2026-06-26,9,Sale,7043.87,5,12
83026,5317723,2025-06-05,9,Sale,6834.45,4,12
83026,1935223,2025-02-17,10,Sale,699.97,2,12
83026,1082124,2026-02-15,7,Sale,6751.35,4,12
83026,8335337,2025-06-13,3,Sale,1262.86,4,12
83026,2846035,2025-12-17,2,Sale,3682.26,2,12
83026,6169076,2026-02-21,2,Sale,2734.5,1,12
83026,2645538,2025-02-08,6,Sale,1669.61,4,12
83026,6725332,2025-01-25,3,Sale,1457.25,5,12
83026,2952038,2026-05-08,3,Sale,941.7,3,12
96724,2737424,2025-11-09,4,Return,1585.42,4,
96724,4777468,2025-10-25,8,Sale,1373.76,3,5
96724,4544629,2025-08-03,5,Sale,4103.54,4,5
96724,4502221,2025-05-01,8,Sale,1146.55,2,5
96724,6537655,2026-01-26,5,Sale,7027.89,5,5
96724,7812072,2025-03-01,4,Return,1329.04,4,
96724,4201607,2026-04-23,5,Sale,3047.45,1,5
25471,5069874,2026-06-18,2,Sale,2692.94,4,5
25471,5406567,2025-11-18,2,Sale,2186.57,1,5
25471,2657591,2024-10-03,2,Sale,2197.51,1,5
25471,1695221,2025-12-20,7,Return,7055.28,5,
25471,6263672,2025-02-18,3,Sale,1029.18,2,5
25471,5031458,2025-06-08,3,Sale,3807.99,5,5
44431,8105439,2026-03-15,3,Sale,1253.79,4,6
44431,2878591,2026-07-15,2,Sale,1750.17,2,6
44431,2162766,2025-06-10,1,Sale,621.06,4,6
44431,5669776,2025-07-17,2,Sale,4070.19,2,6
44431,8436437,2024-08-29,1,Sale,1212.15,4,6
44431,4743189,2025-05-17,8,Sale,1596.46,4,6
24934,9223268,2025-02-25,7,Sale,4301.2,1,17
24934,2144618,2026-02-26,7,Sale,8974.59,5,17
24934,2352286,2024-11-16,4,Sale,849.38,4,17
24934,4261506,2026-06-17,5,Sale,9999.99,5,17
24934,9006427,2024-12-20,4,Sale,869.15,1,17
24934,6732378,2025-07-13,1,Sale,404.78,4,17
24934,5424725,2024-10-15,1,Sale,579.35,4,17
24934,3333136,2024-11-17,8,Sale,2219.47,5,17
24934,8549849,2026-07-10,5,Sale,4243.93,4,17
24934,3554150,2025-08-10,2,Sale,1140.67,1,17
24934,5251326,2026-03-04,9,Sale,6498.13,2,17
24934,5795736,2026-07-20,10,Sale,2455.52,5,17
24934,1734081,2026-03-18,4,Sale,1824.81,1,17
24934,9074200,2025-02-12,1,Sale,363.27,1,17
24934,5152034,2026-03-18,5,Return,2763.64,1,
24934,2817006,2025-07-11,4,Sale,1121.52,2,17
24934,3045201,2026-01-18,2,Sale,2463.5,2,17
24934,3958464,2026-07-11,6,Sale,2597.29,4,17
85143,5737937,2026-07-12,9,Sale,5698.04,5,17
85143,5970821,2026-06-24,9,Sale,2782.14,1,17
85143,8538926,2024-08-02,2,Sale,3865.7,5,17
85143,8678841,2024-08-10,5,Sale,9607.09,3,17
85143,7603980,2024-12-19,3,Return,2132.07,4,
85143,6818521,2026-01-31,1,Sale,2032.1,3,17
85143,6135407,2024-09-07,6,Sale,2977.83,3,17
85143,2896377,2026-03-25,4,Sale,1308.37,3,17
85143,2523525,2024-11-02,7,Sale,7508.12,3,17
85143,1459731,2025-10-06,5,Sale,3510.21,1,17
85143,1689307,2025-10-14,1,Sale,771.39,1,17
85143,5443838,2026-07-17,1,Sale,2317.44,5,17
85143,4914236,2025-11-23,6,Sale,844.59,5,17
85143,2533786,2025-10-09,4,Sale,1535.94,4,17
85143,2544691,2025-10-03,1,Sale,449.28,1,17
85143,1322439,2026-04-14,2,Sale,3386.6,1,17
85143,3992725,2024-09-28,2,Sale,1521.27,3,17
85143,4030715,2026-07-10,8,Sale,1454.41,2,17
56292,3448392,2026-04-16,1,Sale,999.66,4,8
56292,2910825,2025-04-13,3,Return,1609.22,5,
56292,1141747,2025-05-26,3,Return,1819.04,4,
56292,4381307,2025-11-21,9,Sale,5142.21,1,8
56292,4515702,2026-07-04,8,Sale,3552.47,5,8
56292,6047851,2025-11-15,3,Sale,1051.1,5,8
56292,3729873,2025-05-19,3,Sale,1879.31,3,8
56292,9143148,2026-07-20,1,Sale,2137.91,5,8
56292,9170446,2026-07-19,2,Sale,2721.6,5,8
56292,3274350,2025-02-14,4,Sale,914.55,4,8
72382,2429738,2025-02-26,1,Sale,1028.79,3,14
72382,4475875,2026-04-05,2,Sale,5354.11,5,14
72382,7138633,2026-03-14,5,Sale,4628.7,1,14
72382,7094421,2025-05-17,7,Sale,9999.99,4,14
72382,3003960,2025-10-21,7,Return,9165.75,1,
72382,6302080,2025-05-03,2,Sale,9999.99,4,14
72382,7447422,2025-02-22,6,Sale,831.76,4,14
72382,9784608,2026-06-19,5,Sale,7357.21,5,14
72382,3220964,2024-10-23,1,Sale,794.96,3,14
72382,6295598,2024-11-25,2,Sale,3517.04,4,14
72382,3565795,2026-06-26,2,Sale,3708.59,3,14
72382,4595181,2024-10-28,4,Sale,1198.31,4,14
72382,7409057,2025-02-19,7,Return,9999.99,3,
72382,3677647,2026-05-01,1,Sale,756.55,4,14
72382,6782408,2025-06-03,4,Sale,1103.81,3,14
72382,6982365,2026-06-17,6,Sale,1191.49,2,14
66646,9084433,2025-05-06,8,Sale,4615.15,4,12
66646,2029846,2025-09-08,5,Return,7876.53,4,
66646,4469211,2025-02-19,8,Sale,3240.93,3,12
66646,4191829,2026-05-14,9,Sale,3654.25,1,12
66646,5122866,2025-07-10,8,Sale,4374.63,2,12
66646,6564301,2024-11-25,9,Sale,9999.99,3,12
66646,7434570,2026-05-16,3,Sale,1243.49,1,12
66646,7391227,2026-03-06,1,Sale,1814.86,4,12
66646,8057770,2024-12-30,3,Sale,2384.09,1,12
66646,4921280,2025-11-18,5,Sale,9999.99,5,12
66646,1402879,2025-06-26,9,Sale,1657.12,4,12
66646,2117448,2025-12-12,4,Sale,735.5,4,12
66646,3340663,2026-01-13,4,Sale,1062.07,3,12
48193,2648781,2026-05-10,6,Sale,840.36,5,8
48193,1545870,2025-08-28,8,Sale,1667.44,4,8
48193,2547808,2025-11-27,4,Sale,1144.21,1,8
48193,2684275,2025-08-07,2,Sale,5649.8,5,8
